No.	RunId	SampleId	ExperimentId	StudyId	Country	LineageByKvarQ	FastqR1	FastqR2	ResToAMK	ResToBDQ	ResToCFZ	ResToCPM	ResToCS	ResToDLM	ResToEMB	ResToETA	ResToINH	ResToKM	ResToLEV	ResToLZD	ResToMOX	ResToOFX	ResToPAS	ResToPNB	ResToPTH	ResToPZA	ResToRBT	ResToRIF	ResToSM
71	ERR13193945	ERS16430486	ERX12564820	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/045/ERR13193945/ERR13193945_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/045/ERR13193945/ERR13193945_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
72	ERR13193980	ERS16430487	ERX12564855	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/080/ERR13193980/ERR13193980_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/080/ERR13193980/ERR13193980_2.fastq.gz	True	NA	NA	False	False	NA	True	NA	False	True	True	NA	True	True	True	False	True	True	True	True	False
73	ERR13193981	ERS16430488	ERX12564856	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/081/ERR13193981/ERR13193981_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/081/ERR13193981/ERR13193981_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
74	ERR13193987	ERS16430489	ERX12564862	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/087/ERR13193987/ERR13193987_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/087/ERR13193987/ERR13193987_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
75	ERR13193989	ERS16430490	ERX12564864	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/089/ERR13193989/ERR13193989_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/089/ERR13193989/ERR13193989_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
76	ERR13193991	ERS16430491	ERX12564866	ERP151439	Korea	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/091/ERR13193991/ERR13193991_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/091/ERR13193991/ERR13193991_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
77	ERR13193992	ERS16430492	ERX12564867	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/092/ERR13193992/ERR13193992_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/092/ERR13193992/ERR13193992_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
78	ERR13193994	ERS16430493	ERX12564869	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/094/ERR13193994/ERR13193994_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/094/ERR13193994/ERR13193994_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
79	ERR13193995	ERS16430494	ERX12564870	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/095/ERR13193995/ERR13193995_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/095/ERR13193995/ERR13193995_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
80	ERR13193996	ERS16430495	ERX12564871	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/096/ERR13193996/ERR13193996_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/096/ERR13193996/ERR13193996_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
81	ERR13193998	ERS16430496	ERX12564873	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/098/ERR13193998/ERR13193998_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/098/ERR13193998/ERR13193998_2.fastq.gz	True	NA	NA	False	False	NA	True	NA	NA	True	True	NA	True	True	True	False	False	True	True	True	False
82	ERR13193999	ERS16430497	ERX12564874	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/099/ERR13193999/ERR13193999_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/099/ERR13193999/ERR13193999_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	True	False	False	NA	False	False	False	NA	False	False	True	True	False
83	ERR13194000	ERS16430498	ERX12564875	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/000/ERR13194000/ERR13194000_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/000/ERR13194000/ERR13194000_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	True	False	False	NA	False	False	False	NA	False	False	True	True	False
84	ERR13194001	ERS16430499	ERX12564876	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/001/ERR13194001/ERR13194001_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/001/ERR13194001/ERR13194001_2.fastq.gz	True	True	NA	True	False	False	True	NA	False	True	True	NA	True	True	True	False	True	False	False	True	False
85	ERR13194003	ERS16430500	ERX12564878	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/003/ERR13194003/ERR13194003_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/003/ERR13194003/ERR13194003_2.fastq.gz	False	NA	NA	False	False	NA	True	NA	True	False	False	NA	False	False	False	NA	False	False	True	True	False
86	ERR13194004	ERS16430501	ERX12564879	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/004/ERR13194004/ERR13194004_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/004/ERR13194004/ERR13194004_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
87	ERR13262143	ERS16430502	ERX12632556	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/043/ERR13262143/ERR13262143_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/043/ERR13262143/ERR13262143_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
88	ERR13194006	ERS16430503	ERX12564881	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/006/ERR13194006/ERR13194006_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/006/ERR13194006/ERR13194006_2.fastq.gz	False	NA	NA	False	False	NA	True	NA	True	False	False	NA	False	False	False	NA	False	False	True	True	True
89	ERR13194007	ERS16430504	ERX12564882	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/007/ERR13194007/ERR13194007_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/007/ERR13194007/ERR13194007_2.fastq.gz	False	NA	NA	False	False	NA	True	NA	True	False	False	NA	False	False	False	NA	False	False	True	True	True
90	ERR13194008	ERS16430505	ERX12564883	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/008/ERR13194008/ERR13194008_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/008/ERR13194008/ERR13194008_2.fastq.gz	True	NA	NA	True	False	NA	True	NA	False	True	True	NA	True	True	True	NA	True	True	True	True	True
91	ERR13194009	ERS16430506	ERX12564884	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/009/ERR13194009/ERR13194009_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/009/ERR13194009/ERR13194009_2.fastq.gz	True	NA	NA	True	False	NA	True	NA	False	True	True	NA	True	True	True	NA	True	True	True	True	True
92	ERR13194010	ERS16430507	ERX12564885	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/010/ERR13194010/ERR13194010_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/010/ERR13194010/ERR13194010_2.fastq.gz	True	NA	NA	True	False	NA	True	NA	False	True	False	NA	False	True	False	NA	False	True	False	True	True
93	ERR13194011	ERS16430508	ERX12564886	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/011/ERR13194011/ERR13194011_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/011/ERR13194011/ERR13194011_2.fastq.gz	True	NA	NA	True	False	NA	True	NA	False	True	False	NA	False	True	False	False	False	True	False	True	True
94	ERR13194012	ERS16430509	ERX12564887	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/012/ERR13194012/ERR13194012_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/012/ERR13194012/ERR13194012_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
95	ERR13194013	ERS16430510	ERX12564888	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/013/ERR13194013/ERR13194013_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/013/ERR13194013/ERR13194013_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
96	ERR13194014	ERS16430511	ERX12564889	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/014/ERR13194014/ERR13194014_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/014/ERR13194014/ERR13194014_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
97	ERR13194015	ERS16430512	ERX12564890	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/015/ERR13194015/ERR13194015_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/015/ERR13194015/ERR13194015_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
98	ERR13194016	ERS16430513	ERX12564891	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/016/ERR13194016/ERR13194016_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/016/ERR13194016/ERR13194016_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
99	ERR13194017	ERS16430514	ERX12564892	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/017/ERR13194017/ERR13194017_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/017/ERR13194017/ERR13194017_2.fastq.gz	False	NA	NA	True	False	NA	True	NA	NA	False	True	NA	True	True	False	False	True	True	True	True	True
100	ERR13194018	ERS16430515	ERX12564893	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/018/ERR13194018/ERR13194018_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/018/ERR13194018/ERR13194018_2.fastq.gz	True	NA	NA	False	False	NA	True	NA	False	True	True	NA	True	True	True	False	True	True	True	True	False
101	ERR13194019	ERS16430516	ERX12564894	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/019/ERR13194019/ERR13194019_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/019/ERR13194019/ERR13194019_2.fastq.gz	True	NA	NA	True	True	NA	True	NA	False	True	True	NA	True	True	True	False	True	True	True	True	False
102	ERR13194020	ERS16430517	ERX12564895	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/020/ERR13194020/ERR13194020_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/020/ERR13194020/ERR13194020_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
103	ERR13194021	ERS16430518	ERX12564896	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/021/ERR13194021/ERR13194021_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/021/ERR13194021/ERR13194021_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
104	ERR13194022	ERS16430519	ERX12564897	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/022/ERR13194022/ERR13194022_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/022/ERR13194022/ERR13194022_2.fastq.gz	True	NA	NA	True	True	NA	True	NA	False	True	True	NA	True	True	True	False	True	True	True	True	False
105	ERR13194023	ERS16430520	ERX12564898	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/023/ERR13194023/ERR13194023_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/023/ERR13194023/ERR13194023_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
106	ERR13194024	ERS16430521	ERX12564899	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/024/ERR13194024/ERR13194024_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/024/ERR13194024/ERR13194024_2.fastq.gz	True	NA	NA	True	True	NA	True	NA	NA	True	True	NA	True	True	True	False	True	True	True	True	False
107	ERR13194025	ERS16430522	ERX12564900	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/025/ERR13194025/ERR13194025_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/025/ERR13194025/ERR13194025_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	True	False	False	NA	False	False	False	False	False	False	True	True	False
108	ERR13194026	ERS16430523	ERX12564901	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/026/ERR13194026/ERR13194026_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/026/ERR13194026/ERR13194026_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
109	ERR13194027	ERS16430524	ERX12564902	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/027/ERR13194027/ERR13194027_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/027/ERR13194027/ERR13194027_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
110	ERR13194028	ERS16430525	ERX12564903	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/028/ERR13194028/ERR13194028_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/028/ERR13194028/ERR13194028_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
111	ERR13194029	ERS16430526	ERX12564904	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/029/ERR13194029/ERR13194029_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/029/ERR13194029/ERR13194029_2.fastq.gz	NA	NA	NA	False	False	NA	True	NA	NA	False	NA	NA	NA	False	False	NA	False	False	NA	True	False
112	ERR13194030	ERS16430527	ERX12564905	ERP151439	Korea	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/030/ERR13194030/ERR13194030_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/030/ERR13194030/ERR13194030_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	NA	False	False	NA	False	False	False	NA	False	False	False	False	False
113	ERR13194031	ERS16430528	ERX12564906	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/031/ERR13194031/ERR13194031_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/031/ERR13194031/ERR13194031_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	NA	False	False	NA	False	False	False	NA	False	False	False	False	False
114	ERR13194032	ERS16430529	ERX12564907	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/032/ERR13194032/ERR13194032_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/032/ERR13194032/ERR13194032_2.fastq.gz	False	NA	NA	False	False	NA	True	NA	NA	False	False	NA	False	False	False	NA	False	True	False	True	True
115	ERR13194034	ERS16430530	ERX12564909	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/034/ERR13194034/ERR13194034_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/034/ERR13194034/ERR13194034_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	NA	False	False	NA	False	False	False	NA	False	False	False	False	True
116	ERR13194035	ERS16430531	ERX12564910	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/035/ERR13194035/ERR13194035_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/035/ERR13194035/ERR13194035_2.fastq.gz	False	NA	NA	False	False	NA	True	NA	NA	False	False	NA	False	False	False	NA	False	True	True	True	False
117	ERR13194036	ERS16430532	ERX12564911	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/036/ERR13194036/ERR13194036_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/036/ERR13194036/ERR13194036_2.fastq.gz	False	NA	NA	False	False	NA	True	NA	NA	False	False	NA	False	False	False	NA	False	False	False	False	True
118	ERR13194037	ERS16430533	ERX12564912	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/037/ERR13194037/ERR13194037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/037/ERR13194037/ERR13194037_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	NA	False	False	NA	False	False	False	NA	False	False	False	False	False
119	ERR13194038	ERS16430534	ERX12564913	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/038/ERR13194038/ERR13194038_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/038/ERR13194038/ERR13194038_2.fastq.gz	False	NA	NA	True	False	NA	True	NA	NA	False	False	NA	False	False	False	NA	True	True	True	True	True
120	ERR13194039	ERS16430535	ERX12564914	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/039/ERR13194039/ERR13194039_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/039/ERR13194039/ERR13194039_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	NA	False	False	NA	False	False	False	NA	False	False	False	False	False
121	ERR13194047	ERS16430536	ERX12564922	ERP151439	Korea	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/047/ERR13194047/ERR13194047_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/047/ERR13194047/ERR13194047_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	NA	False	False	NA	False	False	False	NA	False	False	False	False	False
122	ERR13194048	ERS16430537	ERX12564923	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/048/ERR13194048/ERR13194048_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/048/ERR13194048/ERR13194048_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	True	False	NA	False	False	False	NA	False	False	False	True	True
123	ERR13194049	ERS16430538	ERX12564924	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/049/ERR13194049/ERR13194049_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/049/ERR13194049/ERR13194049_2.fastq.gz	False	False	NA	False	False	True	True	NA	True	False	False	False	False	False	False	False	False	True	False	True	True
124	ERR13194053	ERS16430539	ERX12564928	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/053/ERR13194053/ERR13194053_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/053/ERR13194053/ERR13194053_2.fastq.gz	False	False	NA	False	False	True	False	NA	True	False	False	False	False	False	False	False	False	False	False	True	True
125	ERR13194054	ERS16430540	ERX12564929	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/054/ERR13194054/ERR13194054_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/054/ERR13194054/ERR13194054_2.fastq.gz	False	False	NA	False	False	True	False	NA	True	False	False	False	False	False	False	False	False	False	False	True	False
126	ERR13194055	ERS16430541	ERX12564930	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/055/ERR13194055/ERR13194055_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/055/ERR13194055/ERR13194055_2.fastq.gz	False	False	NA	False	False	True	True	NA	True	False	False	False	False	False	False	False	False	False	True	True	True
127	ERR13194057	ERS16430542	ERX12564932	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/057/ERR13194057/ERR13194057_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/057/ERR13194057/ERR13194057_2.fastq.gz	False	NA	NA	True	False	NA	True	NA	NA	False	False	NA	False	False	False	NA	False	True	True	True	True
128	ERR13194060	ERS16430543	ERX12564935	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/060/ERR13194060/ERR13194060_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/060/ERR13194060/ERR13194060_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
129	ERR13194068	ERS16430544	ERX12564943	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/068/ERR13194068/ERR13194068_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/068/ERR13194068/ERR13194068_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
130	ERR13194076	ERS16430545	ERX12564951	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/076/ERR13194076/ERR13194076_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/076/ERR13194076/ERR13194076_2.fastq.gz	True	NA	NA	False	False	NA	True	NA	False	True	True	NA	True	True	True	False	True	True	False	True	False
131	ERR13194077	ERS16430546	ERX12564952	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/077/ERR13194077/ERR13194077_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/077/ERR13194077/ERR13194077_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
132	ERR13194078	ERS16430547	ERX12564953	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/078/ERR13194078/ERR13194078_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/078/ERR13194078/ERR13194078_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
133	ERR13194080	ERS16430548	ERX12564955	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/080/ERR13194080/ERR13194080_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/080/ERR13194080/ERR13194080_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
134	ERR13194083	ERS16430549	ERX12564958	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/083/ERR13194083/ERR13194083_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/083/ERR13194083/ERR13194083_2.fastq.gz	True	NA	NA	True	False	NA	True	NA	False	True	True	NA	True	True	False	False	True	True	True	True	False
135	ERR13194084	ERS16430550	ERX12564959	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/084/ERR13194084/ERR13194084_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/084/ERR13194084/ERR13194084_2.fastq.gz	False	NA	NA	False	False	NA	True	NA	True	False	True	NA	True	True	False	NA	False	False	False	True	False
136	ERR13262149	ERS16430551	ERX12632562	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/049/ERR13262149/ERR13262149_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/049/ERR13262149/ERR13262149_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
137	ERR13194092	ERS16430552	ERX12564967	ERP151439	Korea	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/092/ERR13194092/ERR13194092_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/092/ERR13194092/ERR13194092_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
138	ERR13194094	ERS16430553	ERX12564969	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/094/ERR13194094/ERR13194094_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/094/ERR13194094/ERR13194094_2.fastq.gz	True	NA	NA	True	False	NA	True	NA	False	True	True	NA	True	True	True	False	True	True	False	True	False
139	ERR13194095	ERS16430554	ERX12564970	ERP151439	Korea	L3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/095/ERR13194095/ERR13194095_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/095/ERR13194095/ERR13194095_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
140	ERR13194109	ERS16430555	ERX12564984	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/009/ERR13194109/ERR13194109_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/009/ERR13194109/ERR13194109_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
141	ERR13194112	ERS16430556	ERX12564987	ERP151439	Korea	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/012/ERR13194112/ERR13194112_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/012/ERR13194112/ERR13194112_2.fastq.gz	False	NA	NA	False	False	NA	False	NA	False	False	False	NA	False	False	False	NA	False	False	False	False	False
